latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,source,bright_ti4,bright_ti5
-37.834559999999996,143.24431,,0.48,0.65,2020-04-21,512,N,high,1.0NRT,,141.8,D,SUOMI VIIR,367.0,369.0
-37.83613,143.23888,,0.48,0.65,2020-04-21,512,N,low,1.0NRT,,247.7,D,SUOMI VIIR,208.0,302.0
-37.82719,143.24707,,0.48,0.65,2020-04-21,512,N,nominal,1.0NRT,,141.8,D,SUOMI VIIR,328.0,285.9
-37.82877,143.24165,,0.48,0.65,2020-04-21,512,N,low,1.0NRT,,141.8,D,SUOMI VIIR,357.2,287.9
-37.67579,142.90474,,0.47,0.64,2020-04-21,512,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,337.5,277.6
-37.67374,142.90521,,0.47,0.64,2020-04-21,512,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,329.8,277.1
-37.539840000000005,143.25966,,0.49,0.65,2020-04-21,512,N,high,1.0NRT,,10.7,D,SUOMI VIIR,367.0,291.7
-37.54144,143.2541,,0.49,0.65,2020-04-21,512,N,nominal,1.0NRT,,10.7,D,SUOMI VIIR,330.7,286.9
-36.55546,144.69933,,0.62,0.71,2020-04-21,512,N,nominal,1.0NRT,,5.4,D,SUOMI VIIR,331.0,288.9
-36.5514,144.70302,,0.62,0.71,2020-04-21,512,N,nominal,1.0NRT,,7.9,D,SUOMI VIIR,339.6,288.5
-36.549609999999994,144.37804,,0.6,0.7,2020-04-21,512,N,nominal,1.0NRT,,3.6,D,SUOMI VIIR,328.8,288.2
-36.55165,144.3714,,0.6,0.7,2020-04-21,512,N,nominal,1.0NRT,,3.6,D,SUOMI VIIR,330.2,288.6
-36.54642,144.37553,,0.6,0.7,2020-04-21,512,N,nominal,1.0NRT,,7.5,D,SUOMI VIIR,335.3,289.3
-36.54842,144.36888000000002,,0.6,0.7,2020-04-21,512,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,328.8,288.4
-35.093340000000005,140.9695,,0.44,0.62,2020-04-21,512,N,high,1.0NRT,,106.8,D,SUOMI VIIR,367.0,314.6
-35.087709999999994,140.96729,,0.44,0.62,2020-04-21,512,N,high,1.0NRT,,23.6,D,SUOMI VIIR,367.0,296.1
-35.0246,141.17383999999998,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,4.9,D,SUOMI VIIR,332.2,293.0
-35.09337,140.97263999999998,,0.44,0.62,2020-04-21,512,N,nominal,1.0NRT,,45.3,D,SUOMI VIIR,344.0,292.3
-35.087759999999996,140.9704,,0.44,0.62,2020-04-21,512,N,nominal,1.0NRT,,23.7,D,SUOMI VIIR,336.1,292.0
-35.02714,141.17281,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,330.5,292.9
-35.020109999999995,141.17553999999998,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,5.7,D,SUOMI VIIR,332.7,293.5
-35.00166,141.17389,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,7.7,D,SUOMI VIIR,339.1,293.4
-34.994640000000004,141.17653,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,7.7,D,SUOMI VIIR,343.4,295.8
-34.98896,141.17424,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,7.7,D,SUOMI VIIR,367.0,297.8
-34.98764,141.17906000000002,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,13.5,D,SUOMI VIIR,342.1,294.1
-34.99028,141.16939,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,7.7,D,SUOMI VIIR,330.3,293.1
-34.983270000000005,141.17197,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,7.0,D,SUOMI VIIR,367.0,296.2
-34.98195,141.17683,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,12.2,D,SUOMI VIIR,352.2,295.1
-34.97625,141.17459,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,12.2,D,SUOMI VIIR,355.0,296.2
-34.977579999999996,141.16971999999998,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,7.0,D,SUOMI VIIR,333.8,292.8
-34.96922,141.17723,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,6.4,D,SUOMI VIIR,340.1,293.6
-34.97056,141.17231999999998,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,6.4,D,SUOMI VIIR,347.3,294.3
-34.96351,141.17502,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,6.4,D,SUOMI VIIR,367.0,296.9
-34.964859999999994,141.1701,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,6.4,D,SUOMI VIIR,332.9,293.0
-34.95648,141.17766,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,28.9,D,SUOMI VIIR,367.0,295.8
-34.957809999999995,141.17281,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,26.2,D,SUOMI VIIR,353.4,304.0
-34.95077,141.17546000000002,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,28.9,D,SUOMI VIIR,367.0,296.7
-34.9521,141.17061,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,26.2,D,SUOMI VIIR,367.0,294.6
-34.943709999999996,141.17816000000002,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,19.4,D,SUOMI VIIR,367.0,295.9
-34.94506,141.17323000000002,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,19.4,D,SUOMI VIIR,367.0,300.9
-34.94641,141.16833,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,9.7,D,SUOMI VIIR,330.2,292.3
-34.937979999999996,141.17603,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,19.4,D,SUOMI VIIR,367.0,296.1
-34.936609999999995,141.181,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,16.5,D,SUOMI VIIR,331.2,292.1
-34.9309,141.17879,,0.45,0.63,2020-04-21,512,N,high,1.0NRT,,47.8,D,SUOMI VIIR,367.0,304.9
-34.93227,141.17383,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,25.8,D,SUOMI VIIR,349.6,294.3
-34.932559999999995,141.18114,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,20.7,D,SUOMI VIIR,342.2,292.5
-34.933890000000005,141.17618000000002,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,21.8,D,SUOMI VIIR,355.0,301.2
-34.92685,141.17892,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,20.7,D,SUOMI VIIR,352.7,294.1
-34.92819,141.17397,,0.45,0.63,2020-04-21,512,N,nominal,1.0NRT,,21.8,D,SUOMI VIIR,354.3,295.7
-35.10053,143.31589,,0.47,0.47,2020-04-21,1454,N,nominal,1.0NRT,,2.3,N,SUOMI VIIR,326.4,282.8
-35.10485,143.31447,,0.47,0.47,2020-04-21,1454,N,nominal,1.0NRT,,1.0,N,SUOMI VIIR,306.6,282.6
-35.11033,143.31816,,0.47,0.47,2020-04-21,1454,N,nominal,1.0NRT,,1.0,N,SUOMI VIIR,300.5,283.2
-37.05603,148.71848,,0.4,0.37,2020-04-21,1454,N,nominal,1.0NRT,,2.3,N,SUOMI VIIR,328.4,278.4
-37.83323,144.78632,,0.53,0.42,2020-04-21,1454,N,nominal,1.0NRT,,2.1,N,SUOMI VIIR,311.4,284.6
-37.48972,142.13562,,0.48,0.48,2020-04-21,1454,N,nominal,1.0NRT,,1.1,N,SUOMI VIIR,302.5,279.7
-38.47155,145.90153999999998,,0.46,0.39,2020-04-21,1454,N,nominal,1.0NRT,,0.7,N,SUOMI VIIR,295.8,282.8
-37.592220000000005,148.96658,,0.6,0.53,2020-04-22,312,N,nominal,1.0NRT,,4.9,D,SUOMI VIIR,327.4,288.0
-37.53309,148.09951999999998,,0.33,0.56,2020-04-22,312,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,348.6,292.9
-37.01251,146.06831,,0.43,0.62,2020-04-22,312,N,nominal,1.0NRT,,8.0,D,SUOMI VIIR,350.0,294.6
-37.012640000000005,146.07062,,0.42,0.61,2020-04-22,312,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,339.6,294.1
-37.0129,146.06557,,0.43,0.62,2020-04-22,312,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,342.0,294.3
-36.7178,144.60928,,0.51,0.66,2020-04-22,312,N,high,1.0NRT,,11.2,D,SUOMI VIIR,367.0,291.9
-36.71758,144.61534,,0.51,0.66,2020-04-22,312,N,nominal,1.0NRT,,12.3,D,SUOMI VIIR,345.6,292.9
-36.474109999999996,145.711,,0.44,0.62,2020-04-22,312,N,nominal,1.0NRT,,2.8,D,SUOMI VIIR,326.8,295.8
-36.43616,146.00753999999998,,0.42,0.61,2020-04-22,312,N,nominal,1.0NRT,,5.9,D,SUOMI VIIR,354.9,296.8
-36.342220000000005,147.41283,,0.35,0.57,2020-04-22,312,N,nominal,1.0NRT,,2.9,D,SUOMI VIIR,342.6,290.8
-36.4168,145.53497,,0.45,0.63,2020-04-22,312,N,nominal,1.0NRT,,2.3,D,SUOMI VIIR,328.8,297.4
-36.419709999999995,145.53214,,0.45,0.63,2020-04-22,312,N,nominal,1.0NRT,,1.9,D,SUOMI VIIR,330.6,298.1
-36.24767,145.59117,,0.45,0.63,2020-04-22,312,N,nominal,1.0NRT,,5.5,D,SUOMI VIIR,341.1,296.5
-36.13511,146.69301000000002,,0.39,0.59,2020-04-22,312,N,high,1.0NRT,,4.9,D,SUOMI VIIR,367.0,297.0
-36.13487,146.69749,,0.39,0.59,2020-04-22,312,N,nominal,1.0NRT,,4.9,D,SUOMI VIIR,327.7,295.1
-36.129540000000006,146.69249,,0.39,0.59,2020-04-22,312,N,nominal,1.0NRT,,5.8,D,SUOMI VIIR,349.3,293.3
-36.131170000000004,146.69409,,0.39,0.59,2020-04-22,312,N,high,1.0NRT,,14.5,D,SUOMI VIIR,367.0,298.4
-36.13143,146.68962,,0.39,0.59,2020-04-22,312,N,nominal,1.0NRT,,6.4,D,SUOMI VIIR,331.1,293.9
-35.06808,141.02559,,0.78,0.78,2020-04-22,312,N,nominal,1.0NRT,,8.8,D,SUOMI VIIR,353.1,293.1
-35.06818,141.01653000000002,,0.78,0.78,2020-04-22,312,N,nominal,1.0NRT,,8.8,D,SUOMI VIIR,340.0,291.3
-35.06904,141.02698999999998,,0.78,0.78,2020-04-22,312,N,nominal,1.0NRT,,13.4,D,SUOMI VIIR,344.4,291.1
-35.069179999999996,141.01797,,0.78,0.78,2020-04-22,312,N,nominal,1.0NRT,,14.7,D,SUOMI VIIR,343.2,292.8
-34.86182,141.17668,,0.76,0.77,2020-04-22,312,N,nominal,1.0NRT,,6.1,D,SUOMI VIIR,330.6,291.2
-34.85448,141.17642,,0.76,0.77,2020-04-22,312,N,nominal,1.0NRT,,6.1,D,SUOMI VIIR,333.6,291.5
-34.264759999999995,142.1236,,0.67,0.74,2020-04-22,312,N,nominal,1.0NRT,,4.2,D,SUOMI VIIR,333.9,295.7
-37.47779,148.12877,,0.5,0.66,2020-04-22,454,N,nominal,1.0NRT,,5.4,D,SUOMI VIIR,337.1,280.5
-38.06773,142.46152,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,15.2,D,SUOMI VIIR,331.3,293.7
-38.06908,142.45584,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,15.2,D,SUOMI VIIR,349.7,300.1
-38.06884,142.46017,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,15.1,D,SUOMI VIIR,345.6,296.3
-38.07015,142.45447,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,8.9,D,SUOMI VIIR,337.0,294.4
-38.06438,142.45851000000002,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,5.8,D,SUOMI VIIR,326.5,294.0
-38.0657,142.45282,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,3.1,D,SUOMI VIIR,335.2,288.3
-37.74604,143.14861000000002,,0.55,0.51,2020-04-22,454,N,nominal,1.0NRT,,5.2,D,SUOMI VIIR,327.6,290.6
-37.580259999999996,143.10362,,0.56,0.51,2020-04-22,454,N,nominal,1.0NRT,,50.9,D,SUOMI VIIR,353.3,295.7
-37.57408,143.10809,,0.56,0.51,2020-04-22,454,N,nominal,1.0NRT,,50.9,D,SUOMI VIIR,340.0,293.1
-37.57563,143.10179,,0.56,0.51,2020-04-22,454,N,low,1.0NRT,,50.9,D,SUOMI VIIR,317.3,319.1
-37.58112,143.10226,,0.56,0.51,2020-04-22,454,N,nominal,1.0NRT,,90.8,D,SUOMI VIIR,334.8,294.3
-37.57499,143.10675,,0.56,0.51,2020-04-22,454,N,nominal,1.0NRT,,73.1,D,SUOMI VIIR,341.4,299.1
-37.57035,143.10493,,0.56,0.51,2020-04-22,454,N,high,1.0NRT,,36.9,D,SUOMI VIIR,367.0,300.6
-37.56572,143.10306,,0.56,0.51,2020-04-22,454,N,nominal,1.0NRT,,36.9,D,SUOMI VIIR,349.1,292.3
-37.55035,143.12483,,0.56,0.51,2020-04-22,454,N,nominal,1.0NRT,,8.9,D,SUOMI VIIR,345.4,292.1
-37.54105,143.12126,,0.56,0.51,2020-04-22,454,N,nominal,1.0NRT,,29.3,D,SUOMI VIIR,353.3,294.1
-37.00372,145.14909,,0.37,0.58,2020-04-22,454,N,nominal,1.0NRT,,2.7,D,SUOMI VIIR,326.0,293.2
-36.99745,145.15098999999998,,0.37,0.58,2020-04-22,454,N,nominal,1.0NRT,,2.7,D,SUOMI VIIR,340.0,291.5
-37.14417,143.88225,,0.63,0.54,2020-04-22,454,N,nominal,1.0NRT,,10.3,D,SUOMI VIIR,338.1,292.0
-37.14589,143.87532,,0.63,0.54,2020-04-22,454,N,nominal,1.0NRT,,7.6,D,SUOMI VIIR,340.8,291.2
-36.59214,145.99266,,0.41,0.61,2020-04-22,454,N,nominal,1.0NRT,,8.7,D,SUOMI VIIR,354.7,294.1
-37.13927,143.88042,,0.63,0.54,2020-04-22,454,N,nominal,1.0NRT,,9.0,D,SUOMI VIIR,341.1,297.4
-36.43928,146.01167,,0.42,0.61,2020-04-22,454,N,high,1.0NRT,,11.3,D,SUOMI VIIR,367.0,297.6
-36.55113,145.55341,,0.39,0.6,2020-04-22,454,N,high,1.0NRT,,30.4,D,SUOMI VIIR,367.0,299.0
-36.55231,145.54901,,0.39,0.6,2020-04-22,454,N,nominal,1.0NRT,,30.4,D,SUOMI VIIR,356.2,301.5
-36.553490000000004,145.54462,,0.39,0.6,2020-04-22,454,N,nominal,1.0NRT,,15.1,D,SUOMI VIIR,347.8,298.0
-36.54574,145.55127,,0.39,0.6,2020-04-22,454,N,nominal,1.0NRT,,30.4,D,SUOMI VIIR,340.3,294.7
-36.54692,145.54691,,0.39,0.6,2020-04-22,454,N,nominal,1.0NRT,,30.4,D,SUOMI VIIR,352.1,317.6
-36.54809,145.54254,,0.39,0.6,2020-04-22,454,N,nominal,1.0NRT,,15.1,D,SUOMI VIIR,355.6,299.3
-36.42973,145.84576,,0.41,0.61,2020-04-22,454,N,nominal,1.0NRT,,32.8,D,SUOMI VIIR,355.9,305.1
-36.43254,145.8481,,0.41,0.61,2020-04-22,454,N,high,1.0NRT,,15.1,D,SUOMI VIIR,367.0,301.1
-36.43376,145.84354,,0.41,0.61,2020-04-22,454,N,nominal,1.0NRT,,16.3,D,SUOMI VIIR,350.3,297.7
-36.42707,145.84589,,0.41,0.61,2020-04-22,454,N,nominal,1.0NRT,,15.1,D,SUOMI VIIR,331.9,294.3
-36.52677,145.44826,,0.39,0.59,2020-04-22,454,N,nominal,1.0NRT,,15.2,D,SUOMI VIIR,348.1,297.4
-36.52028,145.45042,,0.39,0.59,2020-04-22,454,N,high,1.0NRT,,24.6,D,SUOMI VIIR,367.0,296.8
-36.52142,145.44612,,0.39,0.59,2020-04-22,454,N,nominal,1.0NRT,,15.2,D,SUOMI VIIR,352.8,303.6
-36.51491,145.4483,,0.39,0.59,2020-04-22,454,N,high,1.0NRT,,15.4,D,SUOMI VIIR,367.0,297.3
-36.51605,145.44398,,0.39,0.59,2020-04-22,454,N,nominal,1.0NRT,,11.7,D,SUOMI VIIR,355.6,297.2
-36.332359999999994,146.03848,,0.42,0.61,2020-04-22,454,N,high,1.0NRT,,22.2,D,SUOMI VIIR,367.0,303.9
-36.9519,143.65498,,0.62,0.54,2020-04-22,454,N,nominal,1.0NRT,,9.6,D,SUOMI VIIR,341.6,295.7
-36.953590000000005,143.64815,,0.61,0.54,2020-04-22,454,N,nominal,1.0NRT,,5.7,D,SUOMI VIIR,339.9,294.4
-36.660540000000005,144.78195,,0.36,0.57,2020-04-22,454,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,328.1,293.2
-36.70108,144.55988,,0.35,0.57,2020-04-22,454,N,nominal,1.0NRT,,3.8,D,SUOMI VIIR,337.8,293.0
-36.70208,144.556,,0.35,0.56,2020-04-22,454,N,nominal,1.0NRT,,3.8,D,SUOMI VIIR,341.6,293.4
-36.17308,146.36796999999999,,0.44,0.63,2020-04-22,454,N,nominal,1.0NRT,,3.3,D,SUOMI VIIR,325.2,294.2
-36.1699,146.36186,,0.44,0.63,2020-04-22,454,N,nominal,1.0NRT,,5.4,D,SUOMI VIIR,336.0,292.6
-37.014990000000004,143.00632,,0.57,0.52,2020-04-22,454,N,nominal,1.0NRT,,27.3,D,SUOMI VIIR,342.5,296.0
-37.01182,142.99825,,0.57,0.52,2020-04-22,454,N,nominal,1.0NRT,,5.3,D,SUOMI VIIR,339.2,292.1
-37.01614,142.9379,,0.56,0.52,2020-04-22,454,N,nominal,1.0NRT,,12.5,D,SUOMI VIIR,349.7,291.6
-36.40959,145.29192,,0.39,0.59,2020-04-22,454,N,nominal,1.0NRT,,3.3,D,SUOMI VIIR,339.6,293.4
-36.69529,143.99829,,0.32,0.55,2020-04-22,454,N,high,1.0NRT,,8.6,D,SUOMI VIIR,367.0,299.6
-36.694379999999995,144.00188,,0.32,0.55,2020-04-22,454,N,nominal,1.0NRT,,7.9,D,SUOMI VIIR,349.2,296.8
-36.692840000000004,143.99828,,0.33,0.55,2020-04-22,454,N,high,1.0NRT,,9.2,D,SUOMI VIIR,367.0,303.7
-36.693740000000005,143.99466,,0.32,0.55,2020-04-22,454,N,nominal,1.0NRT,,9.2,D,SUOMI VIIR,337.9,296.2
-36.26088,145.58772,,0.4,0.6,2020-04-22,454,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,332.3,297.7
-36.25307,145.59447,,0.4,0.6,2020-04-22,454,N,nominal,1.0NRT,,12.2,D,SUOMI VIIR,347.9,296.6
-36.25424,145.5901,,0.4,0.6,2020-04-22,454,N,nominal,1.0NRT,,12.2,D,SUOMI VIIR,354.5,303.8
-36.56321,144.33823999999998,,0.34,0.56,2020-04-22,454,N,high,1.0NRT,,6.9,D,SUOMI VIIR,367.0,297.2
-37.01579,142.22372,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,5.6,D,SUOMI VIIR,339.7,292.5
-37.01848,142.2215,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,3.9,D,SUOMI VIIR,339.9,292.8
-36.83902,142.66795,,0.55,0.51,2020-04-22,454,N,nominal,1.0NRT,,4.6,D,SUOMI VIIR,327.0,293.7
-36.834379999999996,142.66628,,0.55,0.51,2020-04-22,454,N,nominal,1.0NRT,,4.6,D,SUOMI VIIR,341.9,294.9
-36.82805,142.65067,,0.55,0.51,2020-04-22,454,N,nominal,1.0NRT,,6.6,D,SUOMI VIIR,339.9,295.8
-36.66554,143.16182,,0.59,0.53,2020-04-22,454,N,nominal,1.0NRT,,3.6,D,SUOMI VIIR,334.5,296.2
-36.86602,142.31677,,0.53,0.5,2020-04-22,454,N,nominal,1.0NRT,,3.5,D,SUOMI VIIR,337.4,291.3
-36.86146,142.31516000000002,,0.53,0.5,2020-04-22,454,N,nominal,1.0NRT,,8.2,D,SUOMI VIIR,343.6,293.6
-36.75163,142.29259,,0.53,0.5,2020-04-22,454,N,high,1.0NRT,,96.9,D,SUOMI VIIR,367.0,306.7
-36.753009999999996,142.28668000000002,,0.53,0.5,2020-04-22,454,N,low,1.0NRT,,79.0,D,SUOMI VIIR,310.6,316.7
-36.74707,142.29093999999998,,0.53,0.5,2020-04-22,454,N,nominal,1.0NRT,,61.6,D,SUOMI VIIR,346.1,295.7
-36.06454,144.50829,,0.36,0.57,2020-04-22,454,N,nominal,1.0NRT,,3.2,D,SUOMI VIIR,330.2,295.4
-36.583859999999994,142.28307,,0.53,0.5,2020-04-22,454,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,338.5,291.8
-36.22038,143.41167,,0.62,0.54,2020-04-22,454,N,nominal,1.0NRT,,8.0,D,SUOMI VIIR,340.4,297.5
-36.21549,143.40988000000002,,0.62,0.54,2020-04-22,454,N,nominal,1.0NRT,,12.8,D,SUOMI VIIR,345.3,297.6
-35.47998,143.64921999999999,,0.33,0.56,2020-04-22,454,N,nominal,1.0NRT,,2.5,D,SUOMI VIIR,334.9,296.2
-35.57306,143.23436,,0.63,0.54,2020-04-22,454,N,nominal,1.0NRT,,15.2,D,SUOMI VIIR,350.0,299.8
-35.57492,143.23407,,0.63,0.54,2020-04-22,454,N,nominal,1.0NRT,,11.2,D,SUOMI VIIR,341.5,298.1
-35.07566,141.05206,,0.5,0.49,2020-04-22,454,N,high,1.0NRT,,19.0,D,SUOMI VIIR,367.0,305.6
-35.07691,141.04665,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,19.0,D,SUOMI VIIR,354.8,305.5
-35.07816,141.04121,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,7.4,D,SUOMI VIIR,351.9,304.1
-35.0794,141.03583,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,7.4,D,SUOMI VIIR,333.3,302.0
-35.07642,141.04891999999998,,0.5,0.49,2020-04-22,454,N,high,1.0NRT,,16.6,D,SUOMI VIIR,367.0,307.8
-35.0752,141.05438,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,16.6,D,SUOMI VIIR,347.9,302.0
-35.07764,141.04346999999999,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,9.7,D,SUOMI VIIR,349.9,303.6
-35.07885,141.03806,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,9.7,D,SUOMI VIIR,347.4,303.6
-35.07562,141.03116,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,332.9,301.6
-35.06751,141.04605,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,7.7,D,SUOMI VIIR,341.3,301.7
-35.06873,141.0406,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,6.3,D,SUOMI VIIR,339.3,303.0
-35.06305,141.04462,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,7.7,D,SUOMI VIIR,349.7,303.3
-35.06427,141.03916999999998,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,6.3,D,SUOMI VIIR,354.4,303.6
-35.0655,141.03372,,0.5,0.49,2020-04-22,454,N,nominal,1.0NRT,,6.3,D,SUOMI VIIR,333.1,301.6
-34.835409999999996,141.32611,,0.52,0.5,2020-04-22,454,N,high,1.0NRT,,10.9,D,SUOMI VIIR,367.0,301.1
-34.8341,141.33177,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,15.3,D,SUOMI VIIR,346.2,298.5
-34.83672,141.32043000000002,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,10.9,D,SUOMI VIIR,337.7,297.2
-34.83348,141.31328,,0.52,0.5,2020-04-22,454,N,high,1.0NRT,,19.1,D,SUOMI VIIR,367.0,301.8
-34.834790000000005,141.30763000000002,,0.52,0.5,2020-04-22,454,N,high,1.0NRT,,19.1,D,SUOMI VIIR,367.0,303.5
-34.83739,141.29636000000002,,0.52,0.5,2020-04-22,454,N,high,1.0NRT,,13.7,D,SUOMI VIIR,367.0,300.4
-34.83869,141.29073,,0.52,0.5,2020-04-22,454,N,high,1.0NRT,,38.3,D,SUOMI VIIR,367.0,301.7
-34.83218,141.31895,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,10.9,D,SUOMI VIIR,351.4,298.2
-34.836090000000006,141.30200000000002,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,13.7,D,SUOMI VIIR,354.2,299.2
-34.83998,141.28511,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,38.3,D,SUOMI VIIR,350.3,307.3
-34.84128,141.27951000000002,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,21.6,D,SUOMI VIIR,356.5,304.4
-34.84256,141.27391,,0.52,0.5,2020-04-22,454,N,nominal,1.0NRT,,21.6,D,SUOMI VIIR,339.7,300.0
-36.40204,147.54269,,0.47,0.47,2020-04-22,1436,N,nominal,1.0NRT,,0.6,N,SUOMI VIIR,297.6,279.4
-37.95316,141.49303999999998,,0.43,0.62,2020-04-22,1436,N,nominal,1.0NRT,,1.5,N,SUOMI VIIR,299.4,268.7
-37.3405,141.20372,,0.36,0.58,2020-04-22,1618,N,nominal,1.0NRT,,0.7,N,SUOMI VIIR,295.4,276.5
-37.34193,141.20404,,0.36,0.58,2020-04-22,1618,N,nominal,1.0NRT,,0.8,N,SUOMI VIIR,301.4,276.6
-37.35229,141.19447,,0.36,0.58,2020-04-22,1618,N,nominal,1.0NRT,,0.5,N,SUOMI VIIR,296.7,275.6
-37.56723,149.22726,,0.52,0.67,2020-04-23,254,N,nominal,1.0NRT,,5.1,D,SUOMI VIIR,343.2,290.7
-36.54914,145.85143,,0.46,0.47,2020-04-23,436,N,nominal,1.0NRT,,5.2,D,SUOMI VIIR,329.1,289.6
-36.550270000000005,145.84631000000002,,0.46,0.47,2020-04-23,436,N,nominal,1.0NRT,,5.2,D,SUOMI VIIR,348.3,292.2
-36.38795,146.41983000000002,,0.5,0.49,2020-04-23,436,N,nominal,1.0NRT,,6.8,D,SUOMI VIIR,343.1,283.6
-36.55934,145.45421000000002,,0.44,0.46,2020-04-23,436,N,nominal,1.0NRT,,6.0,D,SUOMI VIIR,340.0,285.5
-36.22311,146.32144,,0.5,0.49,2020-04-23,436,N,nominal,1.0NRT,,8.0,D,SUOMI VIIR,340.9,289.8
-36.22437,146.31589,,0.5,0.49,2020-04-23,436,N,nominal,1.0NRT,,8.0,D,SUOMI VIIR,340.2,291.0
-36.21867,146.3199,,0.5,0.49,2020-04-23,436,N,nominal,1.0NRT,,8.6,D,SUOMI VIIR,339.7,287.5
-36.21992,146.31436000000002,,0.5,0.49,2020-04-23,436,N,nominal,1.0NRT,,8.6,D,SUOMI VIIR,351.1,290.6
-36.2015,145.7379,,0.47,0.47,2020-04-23,436,N,nominal,1.0NRT,,12.9,D,SUOMI VIIR,340.5,282.9
-37.50092,145.59004,,0.48,0.65,2020-04-23,1418,N,nominal,1.0NRT,,2.3,N,SUOMI VIIR,309.4,278.6
-37.86365,146.22874,,0.44,0.62,2020-04-23,1418,N,nominal,1.0NRT,,2.0,N,SUOMI VIIR,336.0,284.6
-37.86201,146.22295,,0.44,0.62,2020-04-23,1418,N,nominal,1.0NRT,,2.2,N,SUOMI VIIR,298.6,283.4
-37.865109999999994,146.23389,,0.44,0.62,2020-04-23,1418,N,nominal,1.0NRT,,2.0,N,SUOMI VIIR,304.8,283.9
-37.86725,146.2193,,0.44,0.62,2020-04-23,1418,N,nominal,1.0NRT,,2.2,N,SUOMI VIIR,309.5,283.8
-37.86875,146.22458,,0.44,0.62,2020-04-23,1418,N,nominal,1.0NRT,,2.0,N,SUOMI VIIR,303.4,283.4
